ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2024-10-15 01:17:00+00:00,32,1,230943,71.61,71.61,71.61,71.61,1,CL.c.0
2024-10-15 01:17:01+00:00,32,1,230943,71.6,71.6,71.59,71.59,7,CL.c.0
2024-10-15 01:17:02+00:00,32,1,230943,71.58,71.58,71.58,71.58,1,CL.c.0
2024-10-15 01:17:08+00:00,32,1,230943,71.58,71.58,71.58,71.58,2,CL.c.0
2024-10-15 01:17:09+00:00,32,1,230943,71.57,71.57,71.57,71.57,2,CL.c.0
2024-10-15 01:17:10+00:00,32,1,230943,71.56,71.57,71.56,71.57,2,CL.c.0
2024-10-15 01:17:11+00:00,32,1,230943,71.57,71.57,71.56,71.56,7,CL.c.0
2024-10-15 01:17:12+00:00,32,1,230943,71.56,71.56,71.56,71.56,1,CL.c.0
2024-10-15 01:17:14+00:00,32,1,230943,71.56,71.56,71.56,71.56,1,CL.c.0
2024-10-15 01:17:16+00:00,32,1,230943,71.56,71.56,71.56,71.56,2,CL.c.0
2024-10-15 01:17:18+00:00,32,1,230943,71.57,71.57,71.57,71.57,1,CL.c.0
2024-10-15 01:17:19+00:00,32,1,230943,71.57,71.57,71.57,71.57,1,CL.c.0
2024-10-15 01:17:21+00:00,32,1,230943,71.57,71.57,71.57,71.57,2,CL.c.0
2024-10-15 01:17:22+00:00,32,1,230943,71.57,71.57,71.57,71.57,1,CL.c.0
2024-10-15 01:17:23+00:00,32,1,230943,71.57,71.57,71.57,71.57,1,CL.c.0
2024-10-15 01:17:36+00:00,32,1,230943,71.58,71.58,71.58,71.58,1,CL.c.0
2024-10-15 01:17:39+00:00,32,1,230943,71.58,71.58,71.58,71.58,1,CL.c.0
2024-10-15 01:17:43+00:00,32,1,230943,71.58,71.58,71.58,71.58,1,CL.c.0
2024-10-15 01:17:55+00:00,32,1,230943,71.57,71.57,71.57,71.57,1,CL.c.0
2024-10-15 01:17:58+00:00,32,1,230943,71.57,71.57,71.57,71.57,2,CL.c.0
2024-10-15 01:18:02+00:00,32,1,230943,71.56,71.56,71.56,71.56,1,CL.c.0
2024-10-15 01:18:04+00:00,32,1,230943,71.57,71.58,71.57,71.58,7,CL.c.0
2024-10-15 01:18:05+00:00,32,1,230943,71.57,71.58,71.57,71.58,3,CL.c.0
2024-10-15 01:18:06+00:00,32,1,230943,71.59,71.59,71.58,71.58,3,CL.c.0
2024-10-15 01:18:07+00:00,32,1,230943,71.58,71.58,71.58,71.58,2,CL.c.0
2024-10-15 01:18:11+00:00,32,1,230943,71.57,71.58,71.57,71.58,4,CL.c.0
2024-10-15 01:18:13+00:00,32,1,230943,71.58,71.58,71.58,71.58,1,CL.c.0
2024-10-15 01:18:14+00:00,32,1,230943,71.58,71.58,71.57,71.57,5,CL.c.0
2024-10-15 01:18:18+00:00,32,1,230943,71.57,71.57,71.57,71.57,3,CL.c.0
2024-10-15 01:18:28+00:00,32,1,230943,71.58,71.58,71.58,71.58,5,CL.c.0
2024-10-15 01:18:29+00:00,32,1,230943,71.58,71.58,71.58,71.58,1,CL.c.0
2024-10-15 01:18:30+00:00,32,1,230943,71.58,71.58,71.58,71.58,1,CL.c.0
2024-10-15 01:18:32+00:00,32,1,230943,71.57,71.57,71.57,71.57,6,CL.c.0
2024-10-15 01:18:36+00:00,32,1,230943,71.58,71.58,71.58,71.58,1,CL.c.0
2024-10-15 01:18:38+00:00,32,1,230943,71.58,71.58,71.58,71.58,1,CL.c.0
2024-10-15 01:18:39+00:00,32,1,230943,71.58,71.58,71.58,71.58,1,CL.c.0
2024-10-15 01:18:47+00:00,32,1,230943,71.57,71.57,71.57,71.57,1,CL.c.0
2024-10-15 01:18:51+00:00,32,1,230943,71.56,71.56,71.56,71.56,10,CL.c.0
2024-10-15 01:18:53+00:00,32,1,230943,71.56,71.56,71.56,71.56,1,CL.c.0
2024-10-15 01:18:54+00:00,32,1,230943,71.56,71.56,71.56,71.56,1,CL.c.0
2024-10-15 01:19:07+00:00,32,1,230943,71.56,71.56,71.56,71.56,1,CL.c.0
2024-10-15 01:19:08+00:00,32,1,230943,71.56,71.56,71.56,71.56,1,CL.c.0
2024-10-15 01:19:10+00:00,32,1,230943,71.56,71.56,71.56,71.56,1,CL.c.0
2024-10-15 01:19:12+00:00,32,1,230943,71.56,71.56,71.56,71.56,1,CL.c.0
2024-10-15 01:19:13+00:00,32,1,230943,71.55,71.55,71.55,71.55,9,CL.c.0
2024-10-15 01:19:20+00:00,32,1,230943,71.55,71.55,71.55,71.55,3,CL.c.0
2024-10-15 01:19:33+00:00,32,1,230943,71.56,71.56,71.56,71.56,2,CL.c.0
2024-10-15 01:19:42+00:00,32,1,230943,71.55,71.55,71.55,71.55,5,CL.c.0
2024-10-15 01:19:44+00:00,32,1,230943,71.55,71.55,71.55,71.55,3,CL.c.0
2024-10-15 01:19:45+00:00,32,1,230943,71.55,71.55,71.55,71.55,5,CL.c.0
2024-10-15 01:19:48+00:00,32,1,230943,71.54,71.54,71.54,71.54,3,CL.c.0
2024-10-15 01:19:49+00:00,32,1,230943,71.54,71.54,71.54,71.54,28,CL.c.0
2024-10-15 01:19:50+00:00,32,1,230943,71.55,71.55,71.55,71.55,2,CL.c.0
2024-10-15 01:19:56+00:00,32,1,230943,71.55,71.55,71.55,71.55,5,CL.c.0
2024-10-15 01:19:58+00:00,32,1,230943,71.54,71.54,71.54,71.54,10,CL.c.0
2024-10-15 01:20:02+00:00,32,1,230943,71.55,71.55,71.55,71.55,2,CL.c.0
2024-10-15 01:20:03+00:00,32,1,230943,71.55,71.55,71.55,71.55,2,CL.c.0
2024-10-15 01:20:18+00:00,32,1,230943,71.57,71.57,71.57,71.57,1,CL.c.0
2024-10-15 01:20:20+00:00,32,1,230943,71.57,71.57,71.57,71.57,4,CL.c.0
2024-10-15 01:20:23+00:00,32,1,230943,71.58,71.58,71.58,71.58,4,CL.c.0
2024-10-15 01:20:24+00:00,32,1,230943,71.58,71.58,71.58,71.58,1,CL.c.0
2024-10-15 01:20:26+00:00,32,1,230943,71.58,71.58,71.58,71.58,5,CL.c.0
2024-10-15 01:20:27+00:00,32,1,230943,71.59,71.59,71.59,71.59,3,CL.c.0
2024-10-15 01:20:29+00:00,32,1,230943,71.58,71.58,71.58,71.58,3,CL.c.0
2024-10-15 01:20:30+00:00,32,1,230943,71.59,71.59,71.59,71.59,1,CL.c.0
2024-10-15 01:20:31+00:00,32,1,230943,71.58,71.58,71.58,71.58,3,CL.c.0
2024-10-15 01:20:32+00:00,32,1,230943,71.59,71.59,71.59,71.59,1,CL.c.0
2024-10-15 01:20:33+00:00,32,1,230943,71.59,71.59,71.58,71.58,2,CL.c.0
2024-10-15 01:20:34+00:00,32,1,230943,71.59,71.6,71.59,71.6,12,CL.c.0
2024-10-15 01:20:36+00:00,32,1,230943,71.59,71.59,71.59,71.59,1,CL.c.0
2024-10-15 01:20:38+00:00,32,1,230943,71.59,71.59,71.58,71.58,27,CL.c.0
2024-10-15 01:20:42+00:00,32,1,230943,71.58,71.58,71.58,71.58,2,CL.c.0
2024-10-15 01:20:43+00:00,32,1,230943,71.58,71.59,71.58,71.59,2,CL.c.0
2024-10-15 01:20:45+00:00,32,1,230943,71.59,71.59,71.58,71.58,4,CL.c.0
2024-10-15 01:20:58+00:00,32,1,230943,71.58,71.58,71.58,71.58,1,CL.c.0
2024-10-15 01:21:01+00:00,32,1,230943,71.57,71.57,71.57,71.57,6,CL.c.0
2024-10-15 01:21:02+00:00,32,1,230943,71.57,71.57,71.57,71.57,1,CL.c.0
2024-10-15 01:21:05+00:00,32,1,230943,71.57,71.57,71.57,71.57,2,CL.c.0
2024-10-15 01:21:09+00:00,32,1,230943,71.57,71.57,71.57,71.57,1,CL.c.0
2024-10-15 01:21:14+00:00,32,1,230943,71.56,71.56,71.56,71.56,1,CL.c.0
2024-10-15 01:21:15+00:00,32,1,230943,71.57,71.57,71.57,71.57,8,CL.c.0
2024-10-15 01:21:19+00:00,32,1,230943,71.56,71.56,71.56,71.56,1,CL.c.0
2024-10-15 01:21:23+00:00,32,1,230943,71.56,71.56,71.56,71.56,1,CL.c.0
2024-10-15 01:21:30+00:00,32,1,230943,71.56,71.56,71.56,71.56,2,CL.c.0
2024-10-15 01:21:40+00:00,32,1,230943,71.55,71.55,71.55,71.55,5,CL.c.0
2024-10-15 01:21:42+00:00,32,1,230943,71.55,71.55,71.55,71.55,9,CL.c.0
2024-10-15 01:21:43+00:00,32,1,230943,71.55,71.55,71.55,71.55,3,CL.c.0
2024-10-15 01:21:45+00:00,32,1,230943,71.56,71.56,71.55,71.55,8,CL.c.0
2024-10-15 01:21:47+00:00,32,1,230943,71.54,71.54,71.54,71.54,5,CL.c.0
2024-10-15 01:21:52+00:00,32,1,230943,71.55,71.55,71.55,71.55,2,CL.c.0
2024-10-15 01:21:53+00:00,32,1,230943,71.55,71.55,71.55,71.55,2,CL.c.0
2024-10-15 01:21:56+00:00,32,1,230943,71.55,71.55,71.55,71.55,1,CL.c.0
2024-10-15 01:22:02+00:00,32,1,230943,71.55,71.55,71.55,71.55,3,CL.c.0
2024-10-15 01:22:05+00:00,32,1,230943,71.56,71.56,71.56,71.56,2,CL.c.0
2024-10-15 01:22:10+00:00,32,1,230943,71.56,71.56,71.56,71.56,1,CL.c.0
2024-10-15 01:22:18+00:00,32,1,230943,71.56,71.56,71.56,71.56,1,CL.c.0
2024-10-15 01:22:19+00:00,32,1,230943,71.57,71.57,71.57,71.57,4,CL.c.0
2024-10-15 01:22:22+00:00,32,1,230943,71.57,71.57,71.57,71.57,1,CL.c.0
2024-10-15 01:22:25+00:00,32,1,230943,71.56,71.56,71.56,71.56,1,CL.c.0
2024-10-15 01:22:30+00:00,32,1,230943,71.58,71.58,71.58,71.58,1,CL.c.0
2024-10-15 01:22:32+00:00,32,1,230943,71.57,71.57,71.56,71.56,3,CL.c.0
2024-10-15 01:22:34+00:00,32,1,230943,71.56,71.56,71.56,71.56,2,CL.c.0
2024-10-15 01:22:36+00:00,32,1,230943,71.56,71.56,71.56,71.56,1,CL.c.0
2024-10-15 01:22:37+00:00,32,1,230943,71.57,71.57,71.57,71.57,2,CL.c.0
2024-10-15 01:22:43+00:00,32,1,230943,71.58,71.59,71.58,71.59,3,CL.c.0
2024-10-15 01:22:47+00:00,32,1,230943,71.59,71.59,71.59,71.59,3,CL.c.0
2024-10-15 01:22:50+00:00,32,1,230943,71.59,71.59,71.59,71.59,6,CL.c.0
2024-10-15 01:22:55+00:00,32,1,230943,71.59,71.59,71.59,71.59,7,CL.c.0
2024-10-15 01:22:57+00:00,32,1,230943,71.59,71.59,71.59,71.59,4,CL.c.0
2024-10-15 01:23:00+00:00,32,1,230943,71.58,71.58,71.58,71.58,3,CL.c.0
2024-10-15 01:23:01+00:00,32,1,230943,71.59,71.59,71.58,71.58,8,CL.c.0
2024-10-15 01:23:02+00:00,32,1,230943,71.59,71.59,71.58,71.58,4,CL.c.0
2024-10-15 01:23:08+00:00,32,1,230943,71.59,71.59,71.59,71.59,1,CL.c.0
2024-10-15 01:23:10+00:00,32,1,230943,71.59,71.59,71.59,71.59,2,CL.c.0
2024-10-15 01:23:15+00:00,32,1,230943,71.6,71.62,71.6,71.62,20,CL.c.0
2024-10-15 01:23:16+00:00,32,1,230943,71.61,71.61,71.61,71.61,2,CL.c.0
2024-10-15 01:23:20+00:00,32,1,230943,71.6,71.6,71.6,71.6,3,CL.c.0
2024-10-15 01:23:24+00:00,32,1,230943,71.61,71.61,71.61,71.61,2,CL.c.0
2024-10-15 01:23:27+00:00,32,1,230943,71.6,71.6,71.6,71.6,3,CL.c.0
2024-10-15 01:23:28+00:00,32,1,230943,71.6,71.6,71.6,71.6,2,CL.c.0
2024-10-15 01:23:30+00:00,32,1,230943,71.6,71.6,71.6,71.6,3,CL.c.0
2024-10-15 01:23:37+00:00,32,1,230943,71.59,71.59,71.59,71.59,7,CL.c.0
2024-10-15 01:23:38+00:00,32,1,230943,71.58,71.58,71.58,71.58,1,CL.c.0
2024-10-15 01:23:40+00:00,32,1,230943,71.58,71.58,71.58,71.58,2,CL.c.0
2024-10-15 01:23:43+00:00,32,1,230943,71.57,71.57,71.57,71.57,6,CL.c.0
2024-10-15 01:23:44+00:00,32,1,230943,71.57,71.57,71.56,71.56,17,CL.c.0
2024-10-15 01:23:47+00:00,32,1,230943,71.56,71.56,71.56,71.56,1,CL.c.0
2024-10-15 01:23:54+00:00,32,1,230943,71.57,71.57,71.57,71.57,1,CL.c.0
2024-10-15 01:23:55+00:00,32,1,230943,71.58,71.59,71.58,71.59,5,CL.c.0
2024-10-15 01:24:01+00:00,32,1,230943,71.59,71.59,71.59,71.59,2,CL.c.0
2024-10-15 01:24:08+00:00,32,1,230943,71.62,71.63,71.61,71.62,24,CL.c.0
2024-10-15 01:24:09+00:00,32,1,230943,71.62,71.62,71.62,71.62,1,CL.c.0
2024-10-15 01:24:12+00:00,32,1,230943,71.62,71.62,71.62,71.62,1,CL.c.0
2024-10-15 01:24:18+00:00,32,1,230943,71.63,71.63,71.63,71.63,3,CL.c.0
2024-10-15 01:24:19+00:00,32,1,230943,71.63,71.63,71.63,71.63,1,CL.c.0
2024-10-15 01:24:22+00:00,32,1,230943,71.63,71.63,71.63,71.63,2,CL.c.0
2024-10-15 01:24:25+00:00,32,1,230943,71.63,71.63,71.63,71.63,1,CL.c.0
2024-10-15 01:24:28+00:00,32,1,230943,71.63,71.63,71.63,71.63,1,CL.c.0
2024-10-15 01:24:32+00:00,32,1,230943,71.64,71.64,71.64,71.64,2,CL.c.0
2024-10-15 01:24:33+00:00,32,1,230943,71.64,71.64,71.64,71.64,2,CL.c.0
2024-10-15 01:24:39+00:00,32,1,230943,71.64,71.64,71.64,71.64,1,CL.c.0
2024-10-15 01:24:41+00:00,32,1,230943,71.64,71.64,71.64,71.64,3,CL.c.0
2024-10-15 01:24:45+00:00,32,1,230943,71.63,71.63,71.63,71.63,6,CL.c.0
2024-10-15 01:24:50+00:00,32,1,230943,71.63,71.63,71.63,71.63,1,CL.c.0
2024-10-15 01:24:54+00:00,32,1,230943,71.63,71.63,71.63,71.63,1,CL.c.0
2024-10-15 01:24:55+00:00,32,1,230943,71.63,71.63,71.63,71.63,1,CL.c.0
2024-10-15 01:24:56+00:00,32,1,230943,71.64,71.64,71.64,71.64,5,CL.c.0
2024-10-15 01:24:58+00:00,32,1,230943,71.64,71.64,71.64,71.64,1,CL.c.0
2024-10-15 01:25:00+00:00,32,1,230943,71.64,71.64,71.64,71.64,1,CL.c.0
2024-10-15 01:25:05+00:00,32,1,230943,71.63,71.63,71.63,71.63,9,CL.c.0
2024-10-15 01:25:13+00:00,32,1,230943,71.62,71.62,71.61,71.62,6,CL.c.0
2024-10-15 01:25:15+00:00,32,1,230943,71.62,71.62,71.62,71.62,4,CL.c.0
2024-10-15 01:25:17+00:00,32,1,230943,71.62,71.62,71.62,71.62,2,CL.c.0
2024-10-15 01:25:20+00:00,32,1,230943,71.61,71.61,71.61,71.61,3,CL.c.0
2024-10-15 01:25:21+00:00,32,1,230943,71.61,71.61,71.61,71.61,1,CL.c.0
2024-10-15 01:25:27+00:00,32,1,230943,71.61,71.61,71.61,71.61,3,CL.c.0
2024-10-15 01:25:28+00:00,32,1,230943,71.6,71.6,71.59,71.59,7,CL.c.0
2024-10-15 01:25:30+00:00,32,1,230943,71.59,71.59,71.59,71.59,3,CL.c.0
2024-10-15 01:25:31+00:00,32,1,230943,71.58,71.58,71.56,71.56,6,CL.c.0
2024-10-15 01:25:32+00:00,32,1,230943,71.55,71.55,71.55,71.55,4,CL.c.0
2024-10-15 01:25:33+00:00,32,1,230943,71.55,71.6,71.55,71.59,27,CL.c.0
2024-10-15 01:25:34+00:00,32,1,230943,71.6,71.6,71.6,71.6,2,CL.c.0
2024-10-15 01:25:35+00:00,32,1,230943,71.6,71.6,71.6,71.6,2,CL.c.0
2024-10-15 01:25:39+00:00,32,1,230943,71.6,71.6,71.6,71.6,1,CL.c.0
2024-10-15 01:25:42+00:00,32,1,230943,71.6,71.6,71.6,71.6,4,CL.c.0
2024-10-15 01:25:43+00:00,32,1,230943,71.6,71.6,71.6,71.6,1,CL.c.0
2024-10-15 01:25:46+00:00,32,1,230943,71.6,71.6,71.6,71.6,1,CL.c.0
2024-10-15 01:25:48+00:00,32,1,230943,71.59,71.59,71.59,71.59,2,CL.c.0
2024-10-15 01:25:50+00:00,32,1,230943,71.59,71.59,71.59,71.59,1,CL.c.0
2024-10-15 01:25:51+00:00,32,1,230943,71.59,71.59,71.59,71.59,1,CL.c.0
2024-10-15 01:25:52+00:00,32,1,230943,71.59,71.59,71.59,71.59,3,CL.c.0
2024-10-15 01:25:53+00:00,32,1,230943,71.6,71.6,71.6,71.6,2,CL.c.0
2024-10-15 01:25:54+00:00,32,1,230943,71.6,71.6,71.6,71.6,1,CL.c.0
2024-10-15 01:25:55+00:00,32,1,230943,71.61,71.61,71.61,71.61,1,CL.c.0
2024-10-15 01:25:57+00:00,32,1,230943,71.61,71.61,71.6,71.6,28,CL.c.0
2024-10-15 01:25:59+00:00,32,1,230943,71.59,71.59,71.59,71.59,1,CL.c.0
2024-10-15 01:26:01+00:00,32,1,230943,71.59,71.59,71.57,71.57,15,CL.c.0
2024-10-15 01:26:02+00:00,32,1,230943,71.56,71.56,71.56,71.56,1,CL.c.0
2024-10-15 01:26:04+00:00,32,1,230943,71.56,71.59,71.56,71.58,31,CL.c.0
2024-10-15 01:26:05+00:00,32,1,230943,71.59,71.59,71.59,71.59,1,CL.c.0
2024-10-15 01:26:08+00:00,32,1,230943,71.58,71.58,71.58,71.58,2,CL.c.0
2024-10-15 01:26:15+00:00,32,1,230943,71.59,71.59,71.59,71.59,7,CL.c.0
2024-10-15 01:26:16+00:00,32,1,230943,71.59,71.59,71.59,71.59,2,CL.c.0
2024-10-15 01:26:23+00:00,32,1,230943,71.61,71.61,71.61,71.61,2,CL.c.0
2024-10-15 01:26:24+00:00,32,1,230943,71.61,71.66,71.61,71.66,22,CL.c.0
2024-10-15 01:26:25+00:00,32,1,230943,71.66,71.66,71.65,71.65,6,CL.c.0
2024-10-15 01:26:27+00:00,32,1,230943,71.66,71.66,71.66,71.66,5,CL.c.0
2024-10-15 01:26:28+00:00,32,1,230943,71.65,71.66,71.65,71.66,5,CL.c.0
2024-10-15 01:26:29+00:00,32,1,230943,71.66,71.66,71.66,71.66,1,CL.c.0
2024-10-15 01:26:35+00:00,32,1,230943,71.65,71.66,71.65,71.66,3,CL.c.0
2024-10-15 01:26:41+00:00,32,1,230943,71.64,71.65,71.64,71.65,2,CL.c.0
2024-10-15 01:26:59+00:00,32,1,230943,71.63,71.63,71.62,71.63,3,CL.c.0
2024-10-15 01:27:02+00:00,32,1,230943,71.62,71.63,71.62,71.63,5,CL.c.0
2024-10-15 01:27:03+00:00,32,1,230943,71.64,71.64,71.63,71.63,10,CL.c.0
2024-10-15 01:27:04+00:00,32,1,230943,71.64,71.65,71.64,71.64,8,CL.c.0
2024-10-15 01:27:06+00:00,32,1,230943,71.63,71.63,71.63,71.63,4,CL.c.0
2024-10-15 01:27:10+00:00,32,1,230943,71.64,71.64,71.64,71.64,4,CL.c.0
2024-10-15 01:27:15+00:00,32,1,230943,71.64,71.64,71.64,71.64,2,CL.c.0
2024-10-15 01:27:17+00:00,32,1,230943,71.65,71.65,71.65,71.65,1,CL.c.0
2024-10-15 01:27:18+00:00,32,1,230943,71.65,71.65,71.65,71.65,1,CL.c.0
2024-10-15 01:27:19+00:00,32,1,230943,71.66,71.66,71.66,71.66,1,CL.c.0
2024-10-15 01:27:20+00:00,32,1,230943,71.65,71.65,71.65,71.65,1,CL.c.0
2024-10-15 01:27:22+00:00,32,1,230943,71.65,71.65,71.65,71.65,5,CL.c.0
2024-10-15 01:27:25+00:00,32,1,230943,71.65,71.65,71.65,71.65,1,CL.c.0
2024-10-15 01:27:26+00:00,32,1,230943,71.65,71.65,71.65,71.65,3,CL.c.0
2024-10-15 01:27:31+00:00,32,1,230943,71.64,71.64,71.64,71.64,1,CL.c.0
2024-10-15 01:27:34+00:00,32,1,230943,71.64,71.64,71.64,71.64,2,CL.c.0
2024-10-15 01:27:35+00:00,32,1,230943,71.64,71.64,71.64,71.64,3,CL.c.0
2024-10-15 01:27:38+00:00,32,1,230943,71.63,71.63,71.63,71.63,1,CL.c.0
2024-10-15 01:27:41+00:00,32,1,230943,71.63,71.63,71.63,71.63,1,CL.c.0
2024-10-15 01:27:43+00:00,32,1,230943,71.64,71.64,71.64,71.64,1,CL.c.0
2024-10-15 01:28:02+00:00,32,1,230943,71.64,71.64,71.64,71.64,3,CL.c.0
2024-10-15 01:28:06+00:00,32,1,230943,71.63,71.63,71.62,71.62,7,CL.c.0
2024-10-15 01:28:14+00:00,32,1,230943,71.62,71.62,71.62,71.62,1,CL.c.0
2024-10-15 01:28:18+00:00,32,1,230943,71.62,71.63,71.62,71.63,4,CL.c.0
2024-10-15 01:28:20+00:00,32,1,230943,71.64,71.64,71.64,71.64,1,CL.c.0
2024-10-15 01:28:22+00:00,32,1,230943,71.64,71.64,71.64,71.64,2,CL.c.0
2024-10-15 01:28:23+00:00,32,1,230943,71.65,71.65,71.65,71.65,1,CL.c.0
2024-10-15 01:28:26+00:00,32,1,230943,71.64,71.64,71.64,71.64,1,CL.c.0
2024-10-15 01:28:31+00:00,32,1,230943,71.64,71.64,71.64,71.64,1,CL.c.0
2024-10-15 01:28:37+00:00,32,1,230943,71.64,71.64,71.64,71.64,3,CL.c.0
2024-10-15 01:28:50+00:00,32,1,230943,71.63,71.63,71.63,71.63,1,CL.c.0
2024-10-15 01:28:51+00:00,32,1,230943,71.64,71.64,71.64,71.64,1,CL.c.0
2024-10-15 01:29:04+00:00,32,1,230943,71.63,71.63,71.63,71.63,2,CL.c.0
2024-10-15 01:29:07+00:00,32,1,230943,71.63,71.63,71.63,71.63,4,CL.c.0
2024-10-15 01:29:13+00:00,32,1,230943,71.63,71.63,71.63,71.63,4,CL.c.0
2024-10-15 01:29:21+00:00,32,1,230943,71.62,71.62,71.62,71.62,3,CL.c.0
2024-10-15 01:29:24+00:00,32,1,230943,71.61,71.63,71.61,71.63,12,CL.c.0
2024-10-15 01:29:28+00:00,32,1,230943,71.63,71.63,71.63,71.63,1,CL.c.0
2024-10-15 01:29:36+00:00,32,1,230943,71.62,71.62,71.62,71.62,2,CL.c.0
2024-10-15 01:29:41+00:00,32,1,230943,71.61,71.61,71.59,71.6,12,CL.c.0
2024-10-15 01:29:42+00:00,32,1,230943,71.59,71.59,71.59,71.59,1,CL.c.0
2024-10-15 01:29:46+00:00,32,1,230943,71.6,71.6,71.6,71.6,3,CL.c.0
2024-10-15 01:29:48+00:00,32,1,230943,71.6,71.6,71.6,71.6,1,CL.c.0
2024-10-15 01:29:49+00:00,32,1,230943,71.6,71.6,71.6,71.6,2,CL.c.0
2024-10-15 01:29:56+00:00,32,1,230943,71.6,71.6,71.6,71.6,2,CL.c.0
2024-10-15 01:30:00+00:00,32,1,230943,71.59,71.59,71.59,71.59,1,CL.c.0
2024-10-15 01:30:01+00:00,32,1,230943,71.58,71.58,71.58,71.58,3,CL.c.0
2024-10-15 01:30:07+00:00,32,1,230943,71.6,71.61,71.6,71.61,3,CL.c.0
2024-10-15 01:30:09+00:00,32,1,230943,71.6,71.6,71.6,71.6,4,CL.c.0
2024-10-15 01:30:10+00:00,32,1,230943,71.61,71.61,71.61,71.61,2,CL.c.0
2024-10-15 01:30:17+00:00,32,1,230943,71.6,71.6,71.6,71.6,1,CL.c.0
2024-10-15 01:30:20+00:00,32,1,230943,71.6,71.6,71.6,71.6,1,CL.c.0
2024-10-15 01:30:34+00:00,32,1,230943,71.58,71.58,71.58,71.58,1,CL.c.0
2024-10-15 01:30:40+00:00,32,1,230943,71.58,71.58,71.57,71.57,25,CL.c.0
2024-10-15 01:30:50+00:00,32,1,230943,71.57,71.57,71.57,71.57,2,CL.c.0
2024-10-15 01:30:53+00:00,32,1,230943,71.57,71.57,71.57,71.57,2,CL.c.0
2024-10-15 01:30:55+00:00,32,1,230943,71.58,71.58,71.58,71.58,3,CL.c.0
2024-10-15 01:30:59+00:00,32,1,230943,71.58,71.58,71.58,71.58,2,CL.c.0
2024-10-15 01:31:01+00:00,32,1,230943,71.58,71.58,71.58,71.58,1,CL.c.0
2024-10-15 01:31:03+00:00,32,1,230943,71.6,71.6,71.6,71.6,1,CL.c.0
2024-10-15 01:31:04+00:00,32,1,230943,71.6,71.6,71.59,71.59,3,CL.c.0
2024-10-15 01:31:06+00:00,32,1,230943,71.6,71.6,71.6,71.6,2,CL.c.0
2024-10-15 01:31:07+00:00,32,1,230943,71.6,71.6,71.6,71.6,1,CL.c.0
2024-10-15 01:31:10+00:00,32,1,230943,71.6,71.6,71.6,71.6,2,CL.c.0
2024-10-15 01:31:11+00:00,32,1,230943,71.61,71.61,71.61,71.61,6,CL.c.0
2024-10-15 01:31:21+00:00,32,1,230943,71.6,71.61,71.6,71.61,2,CL.c.0
2024-10-15 01:31:27+00:00,32,1,230943,71.61,71.61,71.61,71.61,1,CL.c.0
2024-10-15 01:31:43+00:00,32,1,230943,71.62,71.62,71.62,71.62,3,CL.c.0
2024-10-15 01:31:53+00:00,32,1,230943,71.64,71.64,71.64,71.64,1,CL.c.0
2024-10-15 01:32:00+00:00,32,1,230943,71.65,71.65,71.65,71.65,8,CL.c.0
2024-10-15 01:32:02+00:00,32,1,230943,71.65,71.65,71.65,71.65,2,CL.c.0
2024-10-15 01:32:05+00:00,32,1,230943,71.67,71.67,71.67,71.67,3,CL.c.0
2024-10-15 01:32:06+00:00,32,1,230943,71.67,71.67,71.67,71.67,3,CL.c.0
2024-10-15 01:32:10+00:00,32,1,230943,71.67,71.67,71.67,71.67,1,CL.c.0
2024-10-15 01:32:14+00:00,32,1,230943,71.67,71.67,71.67,71.67,1,CL.c.0
2024-10-15 01:32:15+00:00,32,1,230943,71.66,71.66,71.66,71.66,2,CL.c.0
2024-10-15 01:32:23+00:00,32,1,230943,71.65,71.65,71.63,71.65,44,CL.c.0
2024-10-15 01:32:24+00:00,32,1,230943,71.64,71.64,71.61,71.62,46,CL.c.0
2024-10-15 01:32:25+00:00,32,1,230943,71.62,71.62,71.62,71.62,1,CL.c.0
2024-10-15 01:32:29+00:00,32,1,230943,71.62,71.62,71.62,71.62,2,CL.c.0
2024-10-15 01:32:34+00:00,32,1,230943,71.61,71.61,71.61,71.61,10,CL.c.0
2024-10-15 01:32:45+00:00,32,1,230943,71.6,71.6,71.6,71.6,3,CL.c.0
2024-10-15 01:32:46+00:00,32,1,230943,71.6,71.6,71.6,71.6,2,CL.c.0
2024-10-15 01:32:47+00:00,32,1,230943,71.59,71.6,71.59,71.6,3,CL.c.0
2024-10-15 01:32:49+00:00,32,1,230943,71.59,71.59,71.58,71.58,10,CL.c.0
2024-10-15 01:32:50+00:00,32,1,230943,71.6,71.6,71.6,71.6,1,CL.c.0
2024-10-15 01:33:04+00:00,32,1,230943,71.62,71.62,71.62,71.62,2,CL.c.0
2024-10-15 01:33:05+00:00,32,1,230943,71.61,71.61,71.61,71.61,4,CL.c.0
2024-10-15 01:33:12+00:00,32,1,230943,71.63,71.63,71.63,71.63,1,CL.c.0
2024-10-15 01:33:13+00:00,32,1,230943,71.64,71.64,71.64,71.64,1,CL.c.0
2024-10-15 01:33:16+00:00,32,1,230943,71.63,71.63,71.63,71.63,3,CL.c.0
2024-10-15 01:33:22+00:00,32,1,230943,71.64,71.64,71.64,71.64,1,CL.c.0
2024-10-15 01:33:42+00:00,32,1,230943,71.64,71.64,71.64,71.64,10,CL.c.0
